Ride,Date-Time,Wait Time
Pirates of the Caribbean,2020-01-29 13:15,55
Pirates of the Caribbean,2020-01-29 13:20,50
Pirates of the Caribbean,2020-01-29 13:25,50
Pirates of the Caribbean,2020-01-29 13:30,45
Pirates of the Caribbean,2020-01-29 13:35,45
Pirates of the Caribbean,2020-01-29 13:40,60
Pirates of the Caribbean,2020-01-29 13:45,50
Pirates of the Caribbean,2020-01-29 13:50,50
Pirates of the Caribbean,2020-01-29 13:55,50
Pirates of the Caribbean,2020-01-29 14:00,40
Pirates of the Caribbean,2020-01-29 14:05,35
Pirates of the Caribbean,2020-01-29 14:10,40
Pirates of the Caribbean,2020-01-29 14:15,40
Pirates of the Caribbean,2020-01-29 14:20,50
Pirates of the Caribbean,2020-01-29 14:25,50
Pirates of the Caribbean,2020-01-29 14:30,70
Pirates of the Caribbean,2020-01-29 14:35,50
Pirates of the Caribbean,2020-01-29 14:40,40
Pirates of the Caribbean,2020-01-29 14:45,40
Pirates of the Caribbean,2020-01-29 14:50,35
Pirates of the Caribbean,2020-01-29 14:55,35
Pirates of the Caribbean,2020-01-29 15:00,45
Pirates of the Caribbean,2020-01-29 15:05,40
Pirates of the Caribbean,2020-01-29 15:10,35
Pirates of the Caribbean,2020-01-29 15:15,35
Pirates of the Caribbean,2020-01-29 15:20,35
Pirates of the Caribbean,2020-01-29 15:25,35
Pirates of the Caribbean,2020-01-29 15:30,30
Pirates of the Caribbean,2020-01-29 15:35,55
Pirates of the Caribbean,2020-01-29 15:40,40
Pirates of the Caribbean,2020-01-29 15:45,40
Pirates of the Caribbean,2020-01-29 15:50,60
Pirates of the Caribbean,2020-01-29 15:55,30
Pirates of the Caribbean,2020-01-29 16:00,35
Pirates of the Caribbean,2020-01-29 16:05,50
Pirates of the Caribbean,2020-01-29 16:10,45
Pirates of the Caribbean,2020-01-29 16:15,55
Pirates of the Caribbean,2020-01-29 16:20,60
Pirates of the Caribbean,2020-01-29 16:25,60
Pirates of the Caribbean,2020-01-29 16:30,55
Pirates of the Caribbean,2020-01-29 16:35,60
Pirates of the Caribbean,2020-01-29 16:40,50
Pirates of the Caribbean,2020-01-29 16:45,50
Pirates of the Caribbean,2020-01-29 16:50,40
Pirates of the Caribbean,2020-01-29 16:55,30
Pirates of the Caribbean,2020-01-29 17:05,30
Pirates of the Caribbean,2020-01-29 17:10,30
Pirates of the Caribbean,2020-01-29 17:15,40
Pirates of the Caribbean,2020-01-29 17:20,45
Pirates of the Caribbean,2020-01-29 17:25,30
Pirates of the Caribbean,2020-01-29 17:30,40
Pirates of the Caribbean,2020-01-29 17:35,40
Pirates of the Caribbean,2020-01-29 17:40,40
Pirates of the Caribbean,2020-01-29 17:45,40
Pirates of the Caribbean,2020-01-29 17:50,40
Pirates of the Caribbean,2020-01-29 17:55,40
Pirates of the Caribbean,2020-01-29 18:00,40
Pirates of the Caribbean,2020-01-29 18:05,40
Pirates of the Caribbean,2020-01-29 18:45,35
Pirates of the Caribbean,2020-01-29 18:50,35
Pirates of the Caribbean,2020-01-29 18:55,20
Pirates of the Caribbean,2020-01-29 19:00,20
Pirates of the Caribbean,2020-01-29 19:05,20
Pirates of the Caribbean,2020-01-29 19:10,20
Pirates of the Caribbean,2020-01-29 19:15,15
Pirates of the Caribbean,2020-01-29 19:20,15
Pirates of the Caribbean,2020-01-29 19:25,25
Pirates of the Caribbean,2020-01-29 19:30,20
Pirates of the Caribbean,2020-01-29 19:35,20
Pirates of the Caribbean,2020-01-29 19:40,20
Pirates of the Caribbean,2020-01-29 19:45,15
Pirates of the Caribbean,2020-01-29 19:55,10
Pirates of the Caribbean,2020-01-29 20:00,10
Pirates of the Caribbean,2020-01-29 20:05,10
Pirates of the Caribbean,2020-01-29 20:10,5
Pirates of the Caribbean,2020-01-29 20:15,5
Pirates of the Caribbean,2020-01-29 20:20,5
Pirates of the Caribbean,2020-01-29 20:25,5
Pirates of the Caribbean,2020-01-29 20:30,10
Pirates of the Caribbean,2020-01-29 20:35,10
Pirates of the Caribbean,2020-01-29 20:40,10
Pirates of the Caribbean,2020-01-29 20:45,15
Pirates of the Caribbean,2020-01-29 20:50,20
Pirates of the Caribbean,2020-01-29 20:55,15
Pirates of the Caribbean,2020-01-29 21:00,15
Pirates of the Caribbean,2020-01-29 21:05,15
Pirates of the Caribbean,2020-01-29 21:10,10
Pirates of the Caribbean,2020-01-29 21:15,10
Pirates of the Caribbean,2020-01-29 21:20,10
Pirates of the Caribbean,2020-01-29 21:25,10
Pirates of the Caribbean,2020-01-29 21:30,10
Pirates of the Caribbean,2020-01-29 21:35,10
Pirates of the Caribbean,2020-01-29 21:40,10
Pirates of the Caribbean,2020-01-29 21:45,10
Pirates of the Caribbean,2020-01-29 21:50,10
Pirates of the Caribbean,2020-01-29 21:55,10
Pirates of the Caribbean,2020-01-29 22:00,10
Pirates of the Caribbean,2020-01-30 9:05,10
Pirates of the Caribbean,2020-01-30 9:10,10
Pirates of the Caribbean,2020-01-30 9:15,10
Pirates of the Caribbean,2020-01-30 9:20,10
Pirates of the Caribbean,2020-01-30 9:25,10
Pirates of the Caribbean,2020-01-30 9:30,10
Pirates of the Caribbean,2020-01-30 9:35,10
Pirates of the Caribbean,2020-01-30 9:40,10
Pirates of the Caribbean,2020-01-30 9:45,10
Pirates of the Caribbean,2020-01-30 9:50,10
Pirates of the Caribbean,2020-01-30 9:55,10
Pirates of the Caribbean,2020-01-30 10:00,10
Pirates of the Caribbean,2020-01-30 10:05,10
Pirates of the Caribbean,2020-01-30 10:10,15
Pirates of the Caribbean,2020-01-30 10:15,15
Pirates of the Caribbean,2020-01-30 10:20,20
Pirates of the Caribbean,2020-01-30 10:25,20
Pirates of the Caribbean,2020-01-30 10:30,25
Pirates of the Caribbean,2020-01-30 10:35,25
Pirates of the Caribbean,2020-01-30 10:40,35
Pirates of the Caribbean,2020-01-30 10:45,45
Pirates of the Caribbean,2020-01-30 10:50,40
Pirates of the Caribbean,2020-01-30 10:55,45
Pirates of the Caribbean,2020-01-30 11:00,75
Pirates of the Caribbean,2020-01-30 11:05,75
Pirates of the Caribbean,2020-01-30 11:10,50
Pirates of the Caribbean,2020-01-30 11:15,50
Pirates of the Caribbean,2020-01-30 11:20,50
Pirates of the Caribbean,2020-01-30 11:25,50
Pirates of the Caribbean,2020-01-30 11:30,45
Pirates of the Caribbean,2020-01-30 11:35,45
Pirates of the Caribbean,2020-01-30 11:40,45
Pirates of the Caribbean,2020-01-30 11:45,45
Pirates of the Caribbean,2020-01-30 11:50,40
Pirates of the Caribbean,2020-01-30 11:55,50
Pirates of the Caribbean,2020-01-30 12:00,40
Pirates of the Caribbean,2020-01-30 12:05,40
Pirates of the Caribbean,2020-01-30 12:10,55
Pirates of the Caribbean,2020-01-30 12:15,40
Pirates of the Caribbean,2020-01-30 12:20,40
Pirates of the Caribbean,2020-01-30 12:25,40
Pirates of the Caribbean,2020-01-30 12:30,50
Pirates of the Caribbean,2020-01-30 12:35,55
Pirates of the Caribbean,2020-01-30 12:40,50
Pirates of the Caribbean,2020-01-30 12:45,50
Pirates of the Caribbean,2020-01-30 12:50,60
Pirates of the Caribbean,2020-01-30 12:55,60
Pirates of the Caribbean,2020-01-30 13:00,50
Pirates of the Caribbean,2020-01-30 13:05,65
Pirates of the Caribbean,2020-01-30 13:10,65
Pirates of the Caribbean,2020-01-30 13:15,65
Pirates of the Caribbean,2020-01-30 13:20,45
Pirates of the Caribbean,2020-01-30 13:25,60
Pirates of the Caribbean,2020-01-30 13:30,35
Pirates of the Caribbean,2020-01-30 13:35,30
Pirates of the Caribbean,2020-01-30 13:40,30
Pirates of the Caribbean,2020-01-30 13:45,30
Pirates of the Caribbean,2020-01-30 13:50,30
Pirates of the Caribbean,2020-01-30 13:55,30
Pirates of the Caribbean,2020-01-30 14:00,40
Pirates of the Caribbean,2020-01-30 14:05,30
Pirates of the Caribbean,2020-01-30 14:10,35
Pirates of the Caribbean,2020-01-30 14:15,35
Pirates of the Caribbean,2020-01-30 14:20,45
Pirates of the Caribbean,2020-01-30 14:25,45
Pirates of the Caribbean,2020-01-30 14:30,45
Pirates of the Caribbean,2020-01-30 14:35,40
Pirates of the Caribbean,2020-01-30 14:40,40
Pirates of the Caribbean,2020-01-30 14:45,55
Pirates of the Caribbean,2020-01-30 14:50,45
Pirates of the Caribbean,2020-01-30 14:55,45
Pirates of the Caribbean,2020-01-30 15:00,50
Pirates of the Caribbean,2020-01-30 15:05,45
Pirates of the Caribbean,2020-01-30 15:10,40
Pirates of the Caribbean,2020-01-30 15:15,40
Pirates of the Caribbean,2020-01-30 15:20,25
Pirates of the Caribbean,2020-01-30 15:25,20
Pirates of the Caribbean,2020-01-30 15:30,30
Pirates of the Caribbean,2020-01-30 15:35,35
Pirates of the Caribbean,2020-01-30 15:40,35
Pirates of the Caribbean,2020-01-30 15:45,35
Pirates of the Caribbean,2020-01-30 15:50,40
Pirates of the Caribbean,2020-01-30 15:55,40
Pirates of the Caribbean,2020-01-30 16:00,40
Pirates of the Caribbean,2020-01-30 16:05,40
Pirates of the Caribbean,2020-01-30 16:10,40
Pirates of the Caribbean,2020-01-30 16:15,40
Pirates of the Caribbean,2020-01-30 16:20,35
Pirates of the Caribbean,2020-01-30 16:25,35
Pirates of the Caribbean,2020-01-30 16:30,50
Pirates of the Caribbean,2020-01-30 16:35,35
Pirates of the Caribbean,2020-01-30 16:40,35
Pirates of the Caribbean,2020-01-30 16:45,40
Pirates of the Caribbean,2020-01-30 16:50,50
Pirates of the Caribbean,2020-01-30 16:55,50
Pirates of the Caribbean,2020-01-30 17:00,50
Pirates of the Caribbean,2020-01-30 17:05,40
Pirates of the Caribbean,2020-01-30 17:10,40
Pirates of the Caribbean,2020-01-30 17:15,40
Pirates of the Caribbean,2020-01-30 17:20,35
Pirates of the Caribbean,2020-01-30 17:25,35
Pirates of the Caribbean,2020-01-30 17:30,35
Pirates of the Caribbean,2020-01-30 17:35,35
Pirates of the Caribbean,2020-01-30 17:40,40
Pirates of the Caribbean,2020-01-30 17:45,40
Pirates of the Caribbean,2020-01-30 17:50,45
Pirates of the Caribbean,2020-01-30 17:55,45
Pirates of the Caribbean,2020-01-30 18:00,40
Pirates of the Caribbean,2020-01-30 18:05,45
Pirates of the Caribbean,2020-01-30 18:10,45
Pirates of the Caribbean,2020-01-30 18:15,45
Pirates of the Caribbean,2020-01-30 18:20,40
Pirates of the Caribbean,2020-01-30 18:25,40
Pirates of the Caribbean,2020-01-30 18:30,40
Pirates of the Caribbean,2020-01-30 18:35,35
Pirates of the Caribbean,2020-01-30 18:40,30
Pirates of the Caribbean,2020-01-30 18:45,25
Pirates of the Caribbean,2020-01-30 18:50,20
Pirates of the Caribbean,2020-01-30 18:55,15
Pirates of the Caribbean,2020-01-30 19:00,20
Pirates of the Caribbean,2020-01-30 19:05,15
Pirates of the Caribbean,2020-01-30 19:10,10
Pirates of the Caribbean,2020-01-30 19:15,10
Pirates of the Caribbean,2020-01-30 19:20,10
Pirates of the Caribbean,2020-01-30 19:25,10
Pirates of the Caribbean,2020-01-30 19:30,10
Pirates of the Caribbean,2020-01-30 19:35,10
Pirates of the Caribbean,2020-01-30 19:40,10
Pirates of the Caribbean,2020-01-30 19:45,5
Pirates of the Caribbean,2020-01-30 19:50,5
Pirates of the Caribbean,2020-01-30 19:55,5
Pirates of the Caribbean,2020-01-30 20:00,5
Pirates of the Caribbean,2020-01-31 9:00,5
Pirates of the Caribbean,2020-01-31 9:05,10
Pirates of the Caribbean,2020-01-31 9:10,10
Pirates of the Caribbean,2020-01-31 9:15,10
Pirates of the Caribbean,2020-01-31 9:20,10
Pirates of the Caribbean,2020-01-31 9:25,10
Pirates of the Caribbean,2020-01-31 9:30,10
Pirates of the Caribbean,2020-01-31 9:35,10
Pirates of the Caribbean,2020-01-31 9:40,10
Pirates of the Caribbean,2020-01-31 9:45,20
Pirates of the Caribbean,2020-01-31 9:50,20
Pirates of the Caribbean,2020-01-31 9:55,20
Pirates of the Caribbean,2020-01-31 10:00,20
Pirates of the Caribbean,2020-01-31 10:05,25
Pirates of the Caribbean,2020-01-31 10:10,25
Pirates of the Caribbean,2020-01-31 10:15,40
Pirates of the Caribbean,2020-01-31 10:20,40
Pirates of the Caribbean,2020-01-31 10:25,40
Pirates of the Caribbean,2020-01-31 10:30,40
Pirates of the Caribbean,2020-01-31 10:35,40
Pirates of the Caribbean,2020-01-31 10:40,25
Pirates of the Caribbean,2020-01-31 10:45,25
Pirates of the Caribbean,2020-01-31 10:50,20
Pirates of the Caribbean,2020-01-31 10:55,35
Pirates of the Caribbean,2020-01-31 11:00,40
Pirates of the Caribbean,2020-01-31 11:05,40
Pirates of the Caribbean,2020-01-31 11:10,30
Pirates of the Caribbean,2020-01-31 11:15,30
Pirates of the Caribbean,2020-01-31 11:20,30
Pirates of the Caribbean,2020-01-31 11:25,30
Pirates of the Caribbean,2020-01-31 11:30,35
Pirates of the Caribbean,2020-01-31 11:35,35
Pirates of the Caribbean,2020-01-31 11:40,35
Pirates of the Caribbean,2020-01-31 11:45,35
Pirates of the Caribbean,2020-01-31 11:50,35
Pirates of the Caribbean,2020-01-31 11:55,35
Pirates of the Caribbean,2020-01-31 12:00,35
Pirates of the Caribbean,2020-01-31 12:05,35
Pirates of the Caribbean,2020-01-31 12:10,30
Pirates of the Caribbean,2020-01-31 12:15,30
Pirates of the Caribbean,2020-01-31 12:20,35
Pirates of the Caribbean,2020-01-31 12:25,30
Pirates of the Caribbean,2020-01-31 12:30,30
Pirates of the Caribbean,2020-01-31 12:35,35
Pirates of the Caribbean,2020-01-31 12:40,35
Pirates of the Caribbean,2020-01-31 12:45,40
Pirates of the Caribbean,2020-01-31 12:50,40
Pirates of the Caribbean,2020-01-31 12:55,40
Pirates of the Caribbean,2020-01-31 13:00,45
Pirates of the Caribbean,2020-01-31 13:05,45
Pirates of the Caribbean,2020-01-31 13:10,45
Pirates of the Caribbean,2020-01-31 13:15,35
Pirates of the Caribbean,2020-01-31 13:20,35
Pirates of the Caribbean,2020-01-31 13:25,35
Pirates of the Caribbean,2020-01-31 13:35,45
Pirates of the Caribbean,2020-01-31 13:40,45
Pirates of the Caribbean,2020-01-31 13:45,45
Pirates of the Caribbean,2020-01-31 13:50,45
Pirates of the Caribbean,2020-01-31 13:55,50
Pirates of the Caribbean,2020-01-31 14:00,50
Pirates of the Caribbean,2020-01-31 14:05,35
Pirates of the Caribbean,2020-01-31 14:10,35
Pirates of the Caribbean,2020-01-31 14:15,35
Pirates of the Caribbean,2020-01-31 14:20,35
Pirates of the Caribbean,2020-01-31 14:25,35
Pirates of the Caribbean,2020-01-31 14:30,30
Pirates of the Caribbean,2020-01-31 14:35,35
Pirates of the Caribbean,2020-01-31 14:40,40
Pirates of the Caribbean,2020-01-31 14:45,40
Pirates of the Caribbean,2020-01-31 14:50,35
Pirates of the Caribbean,2020-01-31 14:55,25
Pirates of the Caribbean,2020-01-31 15:00,25
Pirates of the Caribbean,2020-01-31 15:05,25
Pirates of the Caribbean,2020-01-31 15:10,20
Pirates of the Caribbean,2020-01-31 15:15,25
Pirates of the Caribbean,2020-01-31 15:20,30
Pirates of the Caribbean,2020-01-31 15:25,30
Pirates of the Caribbean,2020-01-31 15:30,35
Pirates of the Caribbean,2020-01-31 15:35,45
Pirates of the Caribbean,2020-01-31 15:40,45
Pirates of the Caribbean,2020-01-31 15:45,55
Pirates of the Caribbean,2020-01-31 15:50,45
Pirates of the Caribbean,2020-01-31 15:55,45
Pirates of the Caribbean,2020-01-31 16:00,40
Pirates of the Caribbean,2020-01-31 16:05,40
Pirates of the Caribbean,2020-01-31 16:10,40
Pirates of the Caribbean,2020-01-31 16:15,35
Pirates of the Caribbean,2020-01-31 16:20,35
Pirates of the Caribbean,2020-01-31 16:25,35
Pirates of the Caribbean,2020-01-31 16:30,35
Pirates of the Caribbean,2020-01-31 16:35,35
Pirates of the Caribbean,2020-01-31 16:40,30
Pirates of the Caribbean,2020-01-31 16:45,30
Pirates of the Caribbean,2020-01-31 16:55,30
Pirates of the Caribbean,2020-01-31 17:00,30
Pirates of the Caribbean,2020-01-31 17:05,30
Pirates of the Caribbean,2020-01-31 17:10,35
Pirates of the Caribbean,2020-01-31 17:15,35
Pirates of the Caribbean,2020-01-31 17:20,40
Pirates of the Caribbean,2020-01-31 17:25,50
Pirates of the Caribbean,2020-01-31 17:30,50
Pirates of the Caribbean,2020-01-31 17:35,30
Pirates of the Caribbean,2020-01-31 17:40,30
Pirates of the Caribbean,2020-01-31 17:45,30
Pirates of the Caribbean,2020-01-31 17:50,30
Pirates of the Caribbean,2020-01-31 17:55,30
Pirates of the Caribbean,2020-01-31 18:00,30
Pirates of the Caribbean,2020-01-31 18:05,30
Pirates of the Caribbean,2020-01-31 18:10,30
Pirates of the Caribbean,2020-01-31 18:15,30
Pirates of the Caribbean,2020-01-31 18:20,35
Pirates of the Caribbean,2020-01-31 18:25,35
Pirates of the Caribbean,2020-01-31 18:30,40
Pirates of the Caribbean,2020-01-31 18:35,40
Pirates of the Caribbean,2020-01-31 18:40,25
Pirates of the Caribbean,2020-01-31 18:45,25
Pirates of the Caribbean,2020-01-31 18:50,25
Pirates of the Caribbean,2020-01-31 18:55,20
Pirates of the Caribbean,2020-01-31 19:00,20
Pirates of the Caribbean,2020-01-31 19:05,20
Pirates of the Caribbean,2020-01-31 19:10,20
Pirates of the Caribbean,2020-01-31 19:15,20
Pirates of the Caribbean,2020-01-31 19:20,15
Pirates of the Caribbean,2020-01-31 19:25,15
Pirates of the Caribbean,2020-01-31 19:30,15
Pirates of the Caribbean,2020-01-31 19:35,15
Pirates of the Caribbean,2020-01-31 19:40,10
Pirates of the Caribbean,2020-01-31 19:45,5
Pirates of the Caribbean,2020-01-31 19:50,5
Pirates of the Caribbean,2020-01-31 19:55,5
Pirates of the Caribbean,2020-01-31 20:00,5
Pirates of the Caribbean,2020-01-31 20:05,5
Pirates of the Caribbean,2020-01-31 20:10,5
Pirates of the Caribbean,2020-01-31 20:15,5
Pirates of the Caribbean,2020-01-31 20:20,5
Pirates of the Caribbean,2020-01-31 20:25,5
Pirates of the Caribbean,2020-01-31 20:30,5
Pirates of the Caribbean,2020-01-31 20:35,5
Pirates of the Caribbean,2020-01-31 20:40,5
Pirates of the Caribbean,2020-01-31 20:50,5
Pirates of the Caribbean,2020-01-31 20:55,5
Pirates of the Caribbean,2020-01-31 21:00,5
Pirates of the Caribbean,2020-01-31 21:05,5
Pirates of the Caribbean,2020-01-31 21:10,5
Pirates of the Caribbean,2020-01-31 21:15,5
Pirates of the Caribbean,2020-01-31 21:20,5
Pirates of the Caribbean,2020-01-31 21:25,5
Pirates of the Caribbean,2020-01-31 21:30,5
Pirates of the Caribbean,2020-01-31 21:35,5
Pirates of the Caribbean,2020-01-31 21:40,5
Pirates of the Caribbean,2020-01-31 21:45,5
Pirates of the Caribbean,2020-01-31 21:50,5
Pirates of the Caribbean,2020-01-31 21:55,5
Pirates of the Caribbean,2020-01-31 22:00,5
Pirates of the Caribbean,2020-01-31 22:05,5
Pirates of the Caribbean,2020-01-31 22:10,5
Pirates of the Caribbean,2020-01-31 22:15,5
Pirates of the Caribbean,2020-01-31 22:20,5
Pirates of the Caribbean,2020-01-31 22:25,5
Pirates of the Caribbean,2020-01-31 22:30,5
Pirates of the Caribbean,2020-01-31 22:35,5
Pirates of the Caribbean,2020-01-31 22:40,5
Pirates of the Caribbean,2020-01-31 22:45,5
Pirates of the Caribbean,2020-01-31 22:50,5
Pirates of the Caribbean,2020-01-31 22:55,5
Pirates of the Caribbean,2020-01-31 23:00,5
Pirates of the Caribbean,2021-01-01 8:10,5
Pirates of the Caribbean,2021-01-01 8:15,5
Pirates of the Caribbean,2021-01-01 8:20,5
Pirates of the Caribbean,2021-01-01 8:25,5
Pirates of the Caribbean,2021-01-01 8:30,5
Pirates of the Caribbean,2021-01-01 8:35,5
Pirates of the Caribbean,2021-01-01 8:40,5
Pirates of the Caribbean,2021-01-01 8:45,5
Pirates of the Caribbean,2021-01-01 8:50,10
Pirates of the Caribbean,2021-01-01 8:55,10
Pirates of the Caribbean,2021-01-01 9:00,10
Pirates of the Caribbean,2021-01-01 9:05,10
Pirates of the Caribbean,2021-01-01 9:10,10
Pirates of the Caribbean,2021-01-01 9:15,10
Pirates of the Caribbean,2021-01-01 9:20,20
Pirates of the Caribbean,2021-01-01 9:25,20
Pirates of the Caribbean,2021-01-01 9:30,25
Pirates of the Caribbean,2021-01-01 9:35,35
Pirates of the Caribbean,2021-01-01 9:40,35
Pirates of the Caribbean,2021-01-01 9:45,35
Pirates of the Caribbean,2021-01-01 9:50,35
Pirates of the Caribbean,2021-01-01 9:55,35
Pirates of the Caribbean,2021-01-01 10:00,45
Pirates of the Caribbean,2021-01-01 10:05,35
Pirates of the Caribbean,2021-01-01 10:10,35
Pirates of the Caribbean,2021-01-01 10:15,35
Pirates of the Caribbean,2021-01-01 10:20,35
Pirates of the Caribbean,2021-01-01 10:25,50
Pirates of the Caribbean,2021-01-01 10:30,55
Pirates of the Caribbean,2021-01-01 10:35,50
Pirates of the Caribbean,2021-01-01 10:40,50
Pirates of the Caribbean,2021-01-01 10:45,40
Pirates of the Caribbean,2021-01-01 10:50,50
Pirates of the Caribbean,2021-01-01 10:55,50
Pirates of the Caribbean,2021-01-01 11:00,50
Pirates of the Caribbean,2021-01-01 11:05,50
Pirates of the Caribbean,2021-01-01 11:10,50
Pirates of the Caribbean,2021-01-01 11:15,45
Pirates of the Caribbean,2021-01-01 11:20,45
Pirates of the Caribbean,2021-01-01 11:25,45
Pirates of the Caribbean,2021-01-01 11:30,35
Pirates of the Caribbean,2021-01-01 11:35,35
Pirates of the Caribbean,2021-01-01 11:40,45
Pirates of the Caribbean,2021-01-01 11:45,45
Pirates of the Caribbean,2021-01-01 11:50,45
Pirates of the Caribbean,2021-01-01 11:55,45
Pirates of the Caribbean,2021-01-01 12:00,50
Pirates of the Caribbean,2021-01-01 12:05,50
Pirates of the Caribbean,2021-01-01 12:10,70
Pirates of the Caribbean,2021-01-01 12:15,70
Pirates of the Caribbean,2021-01-01 12:20,70
